Age,Gender,CityTier,Tenure,AvgSessionDuration,PageViewsPerSession,BounceRate,TotalTransactions,AvgOrderValue,DaysSinceLastPurchase,HighValuePurchase
63,Male,2,21,8.47027856709763,16,45.6034102351148,9,214.10325185658476,9,0
23,Male,3,5,6.693127231282663,12,5.8162805638080535,12,314.3196838858919,31,0
52,Male,1,11,6.902307944615568,14,2.2857709114550384,6,405.5559644966624,52,1
58,Male,3,9,9.29050168625267,14,3.013380624783485,5,199.4852022192595,28,0
54,Female,2,9,10.538122575557184,15,47.006273519316096,15,336.2619351499619,112,0
41,Male,3,2,6.219511347043735,10,23.074168626381216,3,168.51667246026653,12,0
46,Male,3,7,5.580460018145696,4,19.865455216219587,4,94.00315743142062,19,0
63,Female,2,8,7.358519544734399,15,24.503527049350453,11,219.98158812268076,51,0
48,Female,1,16,12.180886027572033,9,29.247917141717352,9,287.34343046443655,34,0
52,Female,1,22,4.349334978990598,12,5.714870932214827,10,224.31516835591387,7,0
50,Male,1,10,11.427432934228316,9,20.87825142894649,12,228.64566628443268,20,1
38,Male,2,2,8.126839494779398,15,60.30411684014525,7,179.66664457156202,111,0
49,Male,1,4,3.0417825705241555,11,28.742850005966325,10,60.088818156713074,59,0
40,Male,2,3,6.6151027953029535,10,10.434130639908174,13,192.25078387986906,6,0
50,Female,2,2,9.829004218820819,10,48.34665583586673,7,209.78365313997767,5,0
20,Female,3,6,13.405441835122284,14,22.83901893610086,7,236.15800820848244,52,0
35,Female,1,4,4.0178818298552965,16,27.975275469621707,11,193.6306913261643,6,0
42,Female,1,3,1.0,11,43.70732773731755,5,99.32950462291436,18,1
59,Male,1,1,4.0713415536261905,14,9.28270260144796,15,301.3231445627911,5,0
48,Female,3,1,11.391246523599518,8,39.11216371573372,8,217.48491176042631,0,1
20,Male,2,2,2.6187748787947402,9,5.864286443419906,4,134.9071733783994,62,0
57,Male,1,3,12.491761672638162,14,17.538501878173427,16,288.2495804305721,45,0
63,Male,1,7,11.64442684328576,11,19.151713626719072,11,87.13259503761807,19,0
41,Male,1,9,8.573108726188273,19,24.507797742116306,10,171.62031503357335,5,1
49,Male,1,2,6.120904068958916,14,18.265043948664974,4,238.12736784254406,49,0
64,Female,3,7,8.165781877451428,8,50.482350706084866,6,301.059619310244,13,0
39,Male,2,6,9.833262056420306,12,37.83055299458203,8,164.5246759409244,32,0
40,Male,2,3,9.375429394175896,10,16.8201393275295,4,223.59144175157505,11,0
19,Male,3,1,13.218978119810316,9,24.960694704190285,11,183.9302327774462,16,0
44,Female,1,8,7.21969265052051,19,11.543264251112754,12,216.91147420778952,23,0
59,Female,2,14,4.097471079131006,8,40.075768729115815,3,292.03855854362496,43,0
19,Female,3,4,3.5681578786036248,14,42.75056928695401,8,50.0,53,0
43,Male,2,2,2.968126195822548,7,24.511058439713953,10,58.282525021687405,17,0
34,Female,2,27,8.588836767606818,7,25.3900616192055,8,215.73549315274545,7,0
57,Male,1,4,7.2968938978326285,14,50.20070468618179,3,150.3332495439383,5,0
50,Female,1,4,8.097963808682815,10,33.76019747847691,7,276.7688222888975,12,0
26,Female,1,24,6.388821377581451,8,30.77238536747926,9,177.05381010569135,48,0
60,Male,2,21,4.669499423831969,21,23.497171149871654,14,158.8541348257083,9,1
56,Male,2,8,9.843007653882356,15,18.344203809932637,9,219.67607575167193,1,0
46,Male,3,9,1.0,13,3.6398791458555153,15,104.21727606682667,24,0
59,Male,2,3,5.595213296738791,15,36.953211526149374,9,72.24778133230491,1,1
43,Male,3,1,10.359470479905173,11,29.97142809369471,8,219.4811005766387,64,0
52,Female,3,11,5.29748471989089,12,27.127980379417867,5,106.16835121014209,34,0
42,Male,1,2,9.17502625939549,7,18.69916520700155,7,105.96435534767153,8,1
41,Male,2,8,5.599222713390605,14,20.02551642752492,9,235.82523692590877,18,0
30,Male,1,34,6.6324653785091385,12,37.96945039321656,9,304.2906183016057,40,0
24,Male,2,36,9.724761547414394,7,20.822391206714467,10,167.1556603257954,74,0
53,Female,3,4,4.166455048810602,10,49.79811388898566,3,320.68393514074705,62,0
62,Male,1,12,10.235834990229037,15,42.355429408437956,5,113.52338565316829,2,0
37,Female,2,8,8.1377614773433,13,31.04977379027782,10,238.2447752907786,2,0
18,Female,2,26,11.76931660213709,12,53.386456201102575,16,143.01254791270165,27,1
25,Female,2,4,8.624449914940218,14,76.72030741135889,7,50.0,20,0
63,Female,2,1,4.791540138561957,16,11.519048003890587,8,142.6625181520744,10,0
33,Male,2,3,13.183983265823707,9,35.50246255290263,10,105.4433039204034,112,0
31,Female,1,6,5.042171165593527,16,14.743822674631588,2,241.29193488982835,41,0
29,Male,1,5,7.318531747598173,15,8.27998949795505,11,200.0761978227971,34,1
40,Male,1,19,10.87222678088532,16,9.989203588355258,13,290.059947879194,6,0
32,Female,2,14,2.3602166759490855,21,6.8021217289857345,7,93.95991967653724,10,0
45,Female,1,5,12.31900694034162,11,54.95306999595068,4,246.97901314139136,27,0
51,Female,3,8,4.547347123021059,11,28.511418691493994,6,228.90911460292565,47,0
19,Male,2,2,6.635001740487283,13,29.796202420228347,10,144.94595244805245,80,0
49,Male,2,28,8.866573712593027,13,18.85988070108433,9,50.0,35,0
40,Female,2,33,7.8748824317437975,14,22.907280118179383,10,115.67689476296921,16,0
39,Male,2,36,10.36752817535136,8,26.42498341333671,7,171.8747968113252,35,1
42,Female,3,25,3.1975772870868484,16,42.173987761383145,9,165.52610314333992,2,0
39,Female,1,3,10.182354061318152,12,67.49852283171379,6,201.68277024030084,27,0
39,Male,1,1,10.42172716332059,12,31.15710012603129,8,378.8421545242329,67,0
59,Male,2,11,11.087677487737679,14,20.203090158076478,5,52.583755435819924,30,0
23,Male,1,30,3.2310176841007685,15,18.694634536558226,11,118.63138522788563,0,0
32,Male,1,3,3.593194298512933,10,5.824904235924643,8,103.72925839637368,35,0
60,Female,2,1,6.972873051024465,8,15.425249836005412,9,81.54981380547042,38,0
54,Male,1,20,3.917522656091897,11,13.422054047945714,5,214.6282196125035,23,0
50,Female,2,1,2.5880963017564893,10,20.1080036281443,7,188.1869824198917,50,0
25,Male,1,7,6.843607828336504,13,30.699829125393535,11,331.0297281708926,6,1
61,Female,3,14,8.702274084373293,5,12.101006906634996,8,193.36078622871491,15,0
61,Male,2,4,16.396938590883977,13,22.061357421041297,8,175.89520134922103,49,0
22,Male,2,2,9.646025462137072,11,50.90482375351629,7,62.042447034572966,27,0
56,Male,2,18,13.256809999699456,9,25.463683857447776,15,338.76100488683693,155,0
21,Female,3,12,7.867546740879269,13,50.7430653852889,14,103.32302466122465,2,0
23,Female,1,36,9.67869797860188,22,6.606305669037431,13,150.55009518082252,8,1
62,Female,3,6,7.561586913401676,13,25.30958509370963,8,114.14455158008299,6,0
49,Male,2,1,16.049369650150666,12,27.626472795040858,11,175.27602846508748,112,0
47,Male,2,16,5.943227409412826,9,21.483459638858594,9,158.17090436841798,61,0
64,Male,2,9,6.350077099600428,19,56.37609530858112,11,50.0,4,0
52,Male,1,3,10.389622062968613,9,33.140422588056936,8,321.52692803084534,13,0
57,Male,2,19,8.622418710917978,8,5.226075148391118,6,135.2071114252936,1,0
33,Female,2,3,6.727513989568653,8,45.26596330155429,6,117.69549547588586,30,0
30,Female,1,4,10.88113144621447,16,16.317277759139667,16,219.13172367037177,12,1
59,Female,2,2,7.876558505806633,11,30.22370137556063,5,151.39871059708466,8,0
47,Female,1,7,7.855409817657835,11,28.33052438642987,7,222.2412835540903,22,0
36,Male,1,7,8.691746922586672,18,28.48805850710157,7,50.0,47,0
34,Male,1,9,2.797637931462985,14,13.623180957325637,11,110.57381371430499,15,1
36,Male,1,15,3.2202380246316915,11,37.54781951267889,7,320.5918329315077,42,1
45,Female,2,29,11.260686837760424,17,21.976039105866487,10,234.08177546955477,17,1
43,Male,1,2,5.969114987247487,14,23.715164481110104,5,139.67875433993953,7,0
54,Male,3,1,7.601145955370914,15,24.539880048072536,14,209.58822417863848,17,0
43,Male,2,1,12.83731590836878,10,16.558096488505882,5,244.21505222283463,23,0
40,Male,1,2,7.736397632211246,7,63.8695622439656,4,338.40989515476474,18,1
26,Female,2,13,7.369733557678517,9,22.87729606971098,8,170.3185270391167,9,0
29,Female,3,16,10.688232768485868,6,56.606151184186025,15,59.4538089647639,6,0
18,Male,2,19,6.205205250341421,8,31.756105572035715,8,158.77780055437077,88,0
18,Female,1,4,11.608787687846117,15,62.25512337142665,11,261.52704424791955,10,0
64,Female,3,5,10.62667375830944,17,3.0353475904692444,8,301.6803650125471,36,1
51,Male,2,8,13.49099958592501,18,22.95288991634605,4,186.81734136069443,12,1
49,Male,1,1,5.928970870168403,12,12.52948351347264,7,211.37856183287712,104,0
42,Male,1,12,12.100923938607242,12,6.711373690315874,5,251.06752053973022,133,1
57,Male,2,36,9.66227632101178,11,24.299333371781035,11,122.32052495456034,52,0
62,Female,1,6,4.023900848974934,16,48.610770430245395,9,642.4177527500797,26,0
18,Male,3,17,1.0,6,29.662686611401064,10,260.61702903857844,23,0
33,Female,2,9,5.605919353714011,12,47.153965441316956,6,274.4237850785095,11,0
56,Male,3,2,8.877043422037259,14,22.946232583458528,13,284.3540565789891,3,0
22,Male,2,11,9.312043797823423,8,55.205040718252604,11,193.85965888220392,2,0
39,Male,1,5,7.822756804144805,11,36.90676742812995,3,185.38966101595406,18,1
46,Male,1,1,7.849611902230902,6,39.88448616308808,14,342.9919992569906,115,0
20,Male,2,13,7.62201949969943,13,44.73021321837611,9,122.79694230517235,8,0
29,Female,2,24,11.093651401215071,17,28.305969610067617,8,267.78068801588483,15,0
43,Male,2,6,3.691130905150785,12,48.54057524715313,10,141.1360869877763,30,0
33,Female,1,6,8.804869572602835,12,13.025858824534126,3,252.66014237568277,12,0
54,Male,1,27,5.531746172410875,8,10.983383886642642,8,103.43412253161553,0,0
39,Male,1,21,5.2803768048276964,15,57.32169970252119,5,139.42540469667304,15,1
46,Male,2,16,11.528691691720509,16,7.221504931400224,8,107.91179537716297,48,0
31,Female,1,4,5.050210769240172,13,18.543220044532994,10,89.63822134371848,86,1
45,Male,2,29,7.581445298300415,11,28.506603996017958,1,146.00408094823825,9,1
22,Male,2,3,13.875495205636984,11,28.648567626295694,6,50.0,76,0
64,Female,3,12,10.514230904245025,9,18.86995848191228,10,123.9722839253997,60,0
47,Male,2,1,6.635089061118865,14,39.956038569349786,7,302.19532449008983,15,0
63,Male,1,13,6.882880824782357,14,30.15634319949922,8,149.97157540552251,0,0
22,Male,2,4,4.318391304025121,6,20.644852389929365,7,285.6912301531865,55,0
29,Female,2,8,11.901935726798156,9,15.253065068395461,11,372.3621454486677,10,0
33,Female,2,6,11.034055423763203,21,11.482459578526058,9,76.21825711745244,42,1
43,Male,3,3,10.059806821609342,15,18.457998860484043,4,218.72362252519957,25,0
43,Male,3,12,10.390498834427415,12,29.166759215663944,9,217.95490852131144,7,1
38,Female,1,26,5.676426171807728,9,66.25299003391615,5,174.73836157270367,31,0
56,Female,1,36,3.3562626717924484,8,25.68049240502452,11,315.76348764349234,43,0
53,Male,2,3,9.681621275911427,12,11.496270327573125,6,297.1081788652537,19,0
50,Female,2,16,10.665673620864183,11,27.731555009275326,11,116.07362504840329,41,0
47,Male,1,14,12.821140049380888,15,41.3220023678344,10,137.6678242470408,15,0
54,Male,2,6,7.397329381179714,15,12.729019549194904,5,127.20271037217637,117,0
40,Female,2,1,6.959746164259043,12,26.717717558212804,3,138.6297059467974,8,0
27,Male,1,15,7.282219385991633,13,38.64735865340813,7,148.85977526991917,45,1
22,Female,2,35,10.012231476298663,6,4.1292664254715925,9,97.672639509151,41,0
53,Female,3,12,7.1537321519742605,10,12.800544292838817,9,379.15559135578474,22,0
51,Female,1,7,7.843282739709981,13,19.3735382898795,8,271.9342723123452,12,0
48,Male,2,9,10.493158673716861,17,24.620803913388535,5,78.44338608243785,17,0
27,Male,2,3,6.122491534298792,12,18.709686713477446,12,334.38663768896055,29,0
36,Male,3,17,12.17346195626529,20,16.656315073470207,8,205.31590334306586,22,0
49,Female,3,17,9.899267021979728,11,38.468293767948396,10,167.3121193414638,43,0
18,Male,2,2,2.427138111979054,20,47.92897079059609,8,127.20749875159984,13,0
22,Male,2,26,6.453937410414905,20,20.410416224187944,14,174.274488905044,3,0
62,Female,2,4,1.926969505381674,13,46.52299530712366,7,351.78790071923413,21,1
21,Male,2,36,7.409961805139599,17,19.282191111827434,4,141.7486433542019,8,0
33,Female,1,6,6.505066687638393,12,22.35641761447536,4,242.8661095486392,28,0
41,Male,1,3,10.504564277600565,16,20.993058712029296,10,219.35291334359513,22,0
33,Female,1,6,5.356944953133999,19,13.043291082163138,4,114.32121025994779,45,0
19,Male,2,7,9.16320500580347,11,16.703690733723825,7,235.30193551596804,25,0
45,Male,1,1,9.706542828405302,9,20.625036854746206,9,209.158081596759,16,0
49,Male,3,11,8.771584556684044,10,14.654455690095958,6,50.0,3,1
44,Male,1,11,11.420370745317586,7,17.366385407916578,9,194.31709019211863,3,0
37,Female,1,17,14.204866552525626,9,16.600542038728307,12,294.6414871568147,30,1
41,Female,2,1,8.335825828097203,13,38.26731059964079,8,145.51543558855485,63,0
29,Female,2,10,9.215538550671106,8,20.40024277045023,6,315.7259237505055,16,1
52,Male,1,1,5.359169138503669,8,10.230712966278238,10,135.56706181534167,22,0
50,Male,2,15,4.941429757930273,11,19.020941241425756,9,204.92044690320833,26,0
50,Male,3,1,11.101488950998185,13,55.36170669559291,11,105.33552129948762,19,0
60,Female,1,30,10.704576518310073,15,50.818396523732325,10,160.04088990857773,1,0
54,Female,2,15,4.911140377486211,20,17.28750245959258,9,300.7407130778019,26,0
29,Male,3,9,4.075338372471582,10,24.228576437235517,7,459.388073519885,4,0
20,Male,1,7,6.053789585958231,9,40.471013982905774,7,176.94120947531394,24,0
18,Female,2,2,7.575866091697668,13,29.337622100485127,10,274.98106846113956,44,0
50,Female,2,5,6.772620774550267,13,32.71977751825429,8,290.642833552744,0,0
57,Female,2,25,8.481544604996758,10,19.898265889249622,5,81.60023197383714,16,0
27,Female,1,29,10.751187537117817,13,63.62699560663284,5,69.95352051158066,41,0
60,Male,1,1,9.386313136264814,10,6.849230032705742,7,172.63692404869983,22,0
61,Male,2,11,9.60836299305237,8,5.297651288378747,7,164.76221102655668,8,0
46,Female,1,16,1.0,8,30.255970767280093,6,96.22007472288841,35,0
30,Female,2,12,3.158290939642752,13,23.18730002386761,11,222.76098285480575,45,0
29,Male,2,2,5.610629577061827,10,10.645208724639419,10,120.81189757525787,13,0
48,Female,2,3,6.105819055521481,12,28.91268552634361,7,77.98915008313739,10,0
63,Female,3,4,10.5194835048177,14,27.50848760952917,12,364.3655782378474,23,1
19,Female,2,22,5.363295705595605,16,12.83218339189153,7,190.86606126980067,13,0
52,Female,1,8,10.000782984072105,8,35.12922288257433,8,263.65068954644994,54,0
40,Male,3,9,5.644682783581105,10,11.395375810539605,9,127.36127325667641,45,0
34,Male,1,33,4.397347137821554,13,28.47054759322708,5,54.340956207174266,11,1
43,Male,1,13,4.536651022868625,9,50.23955702882983,10,124.11477384379216,18,0
25,Female,2,28,14.774799479867667,8,39.26914134952622,9,317.02884565974676,66,0
46,Female,2,8,5.577905094470017,10,3.5649273490048037,13,243.52427585831018,4,0
43,Female,2,2,10.072961626581023,18,59.622480869751406,6,305.55018827139156,42,0
27,Male,1,32,3.3254047107493987,11,17.0902694761098,7,102.26311317599838,11,0
43,Female,2,8,12.256787012536204,12,23.581007845238826,6,327.4582627077965,3,1
51,Female,1,3,9.04712343519114,9,14.188308117757744,8,252.80725740290708,3,0
58,Female,3,5,8.821936606378662,16,10.068525950563787,12,70.95542557293226,9,0
24,Female,1,1,9.241481969429957,13,5.2715316741112925,8,257.5629916792103,23,0
21,Female,3,8,9.571999173336053,10,16.643225620746495,14,159.1947387172627,71,0
62,Male,2,24,10.42720177653464,16,10.589927473249695,4,217.23122563061978,10,0
28,Male,3,33,6.202707745372916,12,14.968032873184217,5,144.02611236369117,6,0
46,Male,2,33,6.027235118683633,14,18.457980417887494,8,110.33937132821892,19,0
53,Male,2,2,8.147671634144203,12,11.234689903709894,8,173.47193972363243,5,0
42,Female,2,6,10.053283281254927,10,50.62534816438835,11,203.1403247899833,9,0
38,Female,1,1,7.800033571332532,9,18.097168008482615,12,126.11728753208511,129,0
53,Male,1,24,10.321705387397309,21,69.04149745554396,11,865.2721599990807,24,0
27,Male,3,6,9.853510348105752,10,70.42543335416946,6,82.80267759050646,45,0
54,Female,3,12,7.349050215751921,13,31.364267127832235,8,291.2720673756333,7,0
26,Male,2,16,2.7584600906574517,17,26.51533139113554,8,50.0,22,1
41,Male,1,7,6.489416163938266,10,40.97480510435834,10,178.09594385999486,21,0
52,Male,2,5,13.228391701429025,11,4.788158378397919,8,79.70532191556148,50,0
52,Male,2,36,9.0201789521171,16,45.31108218713851,6,227.94263777771445,0,1
53,Male,2,36,6.081349606189724,10,21.294745979975165,9,135.37769035027793,59,0
35,Male,2,5,8.751954732823698,13,9.703807848219013,7,50.0,2,0
56,Male,3,8,10.029932204983407,10,9.899606090042651,6,156.58073387835825,74,0
49,Female,1,36,6.0828031716451,17,28.501064022426753,8,123.37315236188869,4,1
41,Male,2,1,11.70615168236569,14,36.56605352703225,5,146.24857608779226,22,0
40,Female,2,7,9.48709406349095,16,58.72510850725355,8,152.48856206566367,3,0
49,Male,2,2,4.70027368048298,4,8.457179109067207,9,114.06662187498635,17,0
54,Male,1,9,10.569098859627122,15,27.689419527451616,10,274.2727087619141,10,0
29,Female,1,1,6.771159845606914,8,24.984946177247807,7,518.5095970958471,16,0
30,Male,3,7,7.462608721083184,17,54.28656425727745,9,195.60709275935503,23,0
40,Male,2,3,4.952093909095666,9,17.159166231274156,6,231.59785367339393,18,0
42,Female,2,10,9.894339238069492,13,14.401126379769021,6,117.25443844598493,0,0
52,Female,3,36,7.553404319913736,13,12.214840194733547,11,355.3172492812223,59,0
58,Male,2,20,10.021270863501828,17,32.42887869728175,9,101.64909196816603,2,0
47,Male,1,23,6.347052832803291,9,58.24463443715068,6,166.94942838447218,118,1
34,Female,2,13,6.003790136389765,9,60.94239637497171,7,190.82379116159288,57,0
37,Male,2,1,5.7606887852067485,16,56.793071800867324,11,327.46870854827216,24,0
42,Female,2,3,9.188096538628784,11,55.154477710845086,6,50.0,8,0
39,Female,2,32,5.95895052649179,7,7.7550391752418655,10,112.63710075659804,2,1
30,Female,2,6,7.39066205382076,14,11.826786802518038,11,227.04845972323656,33,0
36,Male,2,2,6.444719038081003,10,17.18550340386512,8,187.1393037102586,6,1
53,Female,3,15,9.320251774693029,12,43.64980831891489,6,217.09671881616833,39,0
29,Male,1,5,2.794092660187066,15,38.875328453915294,11,93.97920591858158,53,0
58,Male,1,4,8.741098610670015,5,14.661666775465443,5,175.60438021524868,135,0
36,Male,2,36,13.194029567287423,14,35.767885771119104,7,145.74424630584457,21,0
29,Female,1,24,11.708078326201093,13,12.010463430077925,13,271.75143334908756,110,0
26,Male,1,7,6.150040634079583,16,1.522068109712487,11,128.3076970317583,4,0
24,Male,3,36,9.483805328494952,14,60.8597389197164,11,104.65658377070237,54,0
45,Male,3,13,8.901696418519716,14,30.49119439588938,7,156.36989136234135,13,0
31,Female,2,17,12.408176189486412,8,41.55022204817256,5,297.8027744304161,13,0
48,Female,1,1,1.0,9,27.954639833737026,5,85.05270600116307,9,0
36,Female,1,2,11.338602106805492,18,15.487066874479396,7,229.97142395232962,5,0
64,Male,1,13,7.197446981708387,12,13.820205534372192,6,144.79279685909984,17,0
33,Male,1,28,5.770313181648747,8,25.536409098328832,9,72.26165608712037,130,1
22,Female,3,12,5.684593913616123,16,13.54161237363311,9,50.0,12,0
52,Male,1,2,4.10028105136616,14,15.876600787316397,4,309.50432821027186,18,0
29,Male,2,2,6.157644777578193,12,10.638781246719274,8,236.68381213552422,7,0
42,Female,1,23,4.760797838205813,11,7.200927276810093,6,107.47683005477859,12,0
38,Female,3,2,8.540651511521956,13,47.851432869604665,9,166.61058467443837,1,0
53,Female,2,9,9.769812896985142,11,33.97894096516061,6,421.13164154223585,93,0
40,Female,3,1,7.2302797710849145,10,15.997643958002893,8,124.4948285371435,21,0
33,Female,2,2,12.499169618768494,10,19.13138585845929,7,463.4235155305373,39,0
56,Male,2,14,6.354736143629184,19,20.7105125632452,17,386.4166352139395,21,0
62,Female,1,15,7.073412732810222,13,22.22644860774826,5,307.9748984340198,44,1
59,Female,2,6,6.581178071214728,7,4.039551066953672,5,176.69426843035365,22,0
56,Male,2,3,9.795856621743185,13,41.77916081185015,7,199.12964931505564,36,0
31,Female,2,21,10.098720508555665,11,6.170681896512901,14,371.99699155532176,34,0
48,Female,1,3,9.486100651913292,9,12.085412563859865,10,229.40930627579496,22,1
22,Female,1,10,7.627674038187592,17,29.332159218107435,11,211.11537897728553,7,0
52,Female,2,36,3.9781314227663334,10,24.156016923451666,12,164.04378783302963,7,0
40,Female,2,2,7.0416782575684795,10,34.36784721772985,16,168.30211005181664,62,0
46,Female,2,34,12.434419141701593,13,34.73975744269531,6,54.45129436144276,3,0
60,Male,1,3,11.039713662304958,13,54.03084444345446,7,50.0,24,0
28,Female,2,11,8.88215119006016,13,22.918398021450976,5,198.76915469085444,20,0
35,Male,1,6,6.84664382864467,15,52.19597735327008,8,229.15647713147345,48,1
64,Male,1,36,7.959144567996427,11,28.644312980334796,11,112.61527109882724,4,0
29,Male,2,4,6.859987282892856,22,47.27607672716885,3,155.95497956726848,34,0
26,Male,1,7,11.57915506425064,16,37.45484120226255,9,170.5833230065572,27,1
27,Male,1,36,5.483099004819754,16,24.575948183984565,7,181.73142356966298,36,1
61,Female,2,10,10.771007846890932,12,19.219891726392575,10,153.91501030600728,29,0
34,Female,1,9,6.412392285023698,16,40.58520163085247,11,141.5295273258614,24,1
55,Female,1,4,11.962780491085976,15,27.72414857590552,10,114.26930919754821,78,1
24,Male,1,15,9.28032777142402,13,18.96869379486204,11,182.75126550724576,12,0
63,Female,1,1,5.751837800165394,10,3.7498178487333647,5,288.5904275166948,6,1
30,Female,1,1,7.072062759493978,15,26.224699644609817,8,134.0268563478673,47,0
57,Female,2,11,10.134921820169978,11,41.8225099809443,11,323.76450294946704,4,1
59,Male,1,6,6.502571529277821,6,44.37954627147758,10,189.79910367896946,34,0
26,Male,1,36,8.066409456143619,13,32.008294279638946,7,191.5210468066426,23,1
44,Male,2,29,6.461167492553167,11,54.55922825989076,15,226.98521845412972,0,0
19,Male,2,16,13.277351444745639,10,6.957012852273707,4,123.28802469472558,8,0
22,Male,3,21,13.79321567885399,13,6.069467565293915,8,274.93898573891113,20,1
46,Female,2,14,12.38937186017517,11,34.835625401013424,8,117.4627721520197,12,0
54,Male,2,2,7.626878104598501,17,51.45576558650862,7,156.55226605881177,16,0
55,Male,2,18,6.791742059879095,7,48.10019733935259,8,127.93104016309339,27,0
36,Male,2,3,5.662509261457611,12,30.08760558473031,10,88.23794224823472,39,0
25,Male,2,5,12.607163872409318,11,12.379982505185886,4,134.5218362317188,4,0
62,Male,1,21,10.792171132103507,11,40.43012258484796,7,195.63265054166163,9,0
18,Male,1,10,10.93628264452202,9,39.28970982069589,12,238.8838407924887,30,1
39,Male,1,24,7.2502161893573245,12,8.65712883937714,11,170.44019908720048,26,0
34,Female,3,3,2.726307547226275,14,18.324252760575284,8,91.34106074051044,40,0
24,Female,2,12,3.4161271713777106,9,6.599810323296125,12,374.3239036082882,30,0
42,Male,2,2,8.172902188707528,13,12.749710830066952,5,354.16570501165637,12,0
62,Male,2,13,6.431977230900994,13,24.591943264369245,5,163.21395988038802,20,0
21,Female,2,18,6.086896116822105,11,17.156480984555234,8,161.67813618685824,64,0
53,Male,1,11,9.035445121185873,18,7.961426748234171,4,56.156941332973844,6,0
23,Male,1,4,11.040979489578476,9,34.47980389057892,10,258.8424376974951,14,0
48,Female,3,1,5.896318794209752,16,50.61134637565393,12,241.2791987869221,55,0
36,Male,2,2,4.083170943031466,16,14.737017937866678,10,149.38188166267176,13,0
61,Female,2,12,5.96758647356682,16,19.949608463935267,13,74.54029888912795,15,0
56,Female,3,33,4.868108112344203,9,4.488362930066595,10,243.1533215892187,11,0
44,Male,1,3,9.778497847777967,13,49.12849403703341,6,137.93594111258102,68,0
27,Male,3,16,7.987673737370235,11,6.548235549157315,6,304.97618975527143,32,1
43,Female,2,25,13.64146768470668,6,4.693636882660892,8,122.35346504272859,7,0
36,Male,2,9,10.204055358914786,17,25.973636015624663,4,148.83465551744476,41,0
56,Male,2,14,13.441568410994496,9,18.585904278250233,13,205.40345518341266,1,0
20,Female,1,21,3.788373920277153,19,16.30543026426788,8,55.01408855483218,15,1
62,Male,1,4,1.0,15,20.098407067482743,5,321.9562405548748,72,1
30,Male,2,5,8.728976085306204,12,41.92835918072596,6,337.4874424032828,35,1
45,Female,3,1,8.369660722976322,11,16.978659797668364,8,135.62020994404625,47,0
37,Male,2,36,7.631643756356189,12,17.610859103961904,6,277.451702265163,80,1
45,Female,1,30,8.287390176888936,10,15.977662795193796,15,282.213552836746,44,0
25,Female,2,18,4.627921445808175,19,5.345745483628241,11,179.24031745572728,2,1
58,Female,1,1,9.689536093653352,12,51.31402980337521,9,469.4969253212731,7,0
56,Male,1,8,10.208579720307013,10,20.963684733374386,12,50.0,20,0
18,Female,2,2,4.400753848990677,8,54.50545384870436,6,93.54570490943682,0,0
20,Male,2,1,6.939090737452126,15,11.515014309798318,12,300.2006688118279,29,0
30,Female,1,12,7.124408452580717,19,17.539962935705486,6,120.59888256929756,32,0
45,Male,1,36,5.987567293519163,14,13.264802872125673,8,101.61371460434955,35,1
42,Male,3,28,4.516662829600335,15,33.123891529155216,7,221.22386423744774,24,0
50,Male,1,15,8.037514973076274,11,17.261407740801285,5,123.28606862499127,18,0
55,Female,2,2,8.782416561992894,9,33.60156010010201,15,278.64531484419786,58,0
23,Female,2,4,6.169453673707114,21,40.59900932712902,3,270.8789861276455,43,0
61,Male,1,5,4.727634206730627,6,7.8729050129573475,7,171.92056823705175,28,1
62,Male,1,18,9.231671735124118,15,18.967366225095823,5,110.79080154611324,1,0
49,Female,2,20,5.698038574293034,9,15.334529813069908,5,197.03029438111594,35,0
62,Male,2,6,7.072383459202383,13,27.396784915425197,7,116.9586526323905,24,0
64,Male,2,7,6.69177011552534,15,7.778094835651599,4,144.71105092554822,35,0
38,Female,2,1,11.737125992508984,11,34.93342069054755,11,240.615247806955,11,0
33,Male,3,5,5.835708607839146,6,36.57958894496859,6,236.01606472734926,45,0
38,Female,2,8,13.176579737026952,10,24.66208834261376,4,94.10768118421163,16,0
28,Male,2,2,10.25690581442452,4,30.94324660633984,9,167.69852514283593,67,0
54,Male,2,8,13.462696027368057,16,33.13463859457115,6,202.8555641774299,3,0
53,Male,2,24,9.993916488739021,12,20.800875634333263,3,192.43475106647952,19,0
52,Female,2,11,7.336866656893488,12,23.541258110144277,7,117.96614231013389,6,0
36,Male,2,1,5.247901012543418,10,29.449488382245264,6,157.37481668731812,18,0
37,Female,2,3,6.933765827677179,10,58.474955285489436,3,328.00229959353356,13,0
35,Male,1,8,12.46184307566968,10,19.822498464503145,9,183.79181705300078,48,1
64,Female,2,6,7.856183622965344,6,17.390438568440754,10,298.82659523385627,5,0
58,Male,1,6,9.982758161465323,7,31.873157518865302,10,186.45863580275721,27,0
31,Male,1,10,8.620914035197977,13,28.413678054544274,8,343.79936366352257,15,0
32,Female,1,11,8.748983535527724,12,71.16771080586682,9,272.31674015427535,21,0
48,Male,2,20,8.864479051894744,11,17.691486447693304,5,358.72668943962606,37,0
18,Male,2,6,9.486024460497356,17,11.886445387931973,3,76.57671138802964,13,0
20,Female,1,20,5.55767752672757,19,34.38530971732422,12,174.63226153249784,13,1
